Experiment;Season;Plot;Site;Region;Landuse;Block;Blockcode;Samplecode;Treatment;Littertype;Teabag code;Initial weight including bag, cord and label (g);Initial weight tea only (g);Ashed subsample percentage controll initial tea only (%);Ashed initial corrected weight  tea only (g);Final weight including bag and cord, no label (g);Final weight  tea only (g);Final weight tea only (from ash protocol);Ashed final subsample percentage  (%);Ashed final corrected weight  tea only (g);Burial date;Recovery date;incubation time red and green tea (days);Massloss (g) Ash uncorrected;Massloss (g);rain.sum (mm);CLAY %;SILT %;SAND %;Soil.Class;OC %;N.D. tree (m);N.D.Mound (m);Mound type;Tree with ants;Moisture %;Temperature (C);Lat;Long;Sign of termite cheeting;Sign of hole(s);Sign of roots ;S;K
CG;Wet;205;Mwantimba;Wet;Agriculture;2;Wet_Ag1;Wet_Ag1_CG2;Open;Rooibos;R265;2.221;1.971;5.51;1.862;1.668;1.518;1.404;13.867;1.209;03.02.2017;20.03.2017;45;0.454;0.653;175.3771051;45.96;14.92;39.12;clay;2.04;5.13;5.13;O;1;24.45;26.3;-2.439645035;34.83836599;NO;NO;YES;;0.026122525
CG;Wet;206;Mwantimba;Wet;Agriculture;1;Wet_Ag2;Wet_Ag2_CG1;Open;Rooibos;R234;2.194;1.944;5.51;1.837;1.741;1.590;1.468;9.990;1.321;03.02.2017;20.03.2017;45;0.354;0.516;175.3771051;34.34;19.23;46.43;sandy clay loam;1.75;13.8;17.4;O;1;19.05;24.15;-2.439403972;34.83840496;NO;NO;NO;;0.018272746
CG;Wet;207;Mwantimba;Wet;Agriculture;4;Wet_Ag3;Wet_Ag3_CG4;Open;Rooibos;R258;2.170;1.920;5.51;1.814;1.582;1.431;1.305;16.262;1.092;03.02.2017;19.03.2017;44;0.489;0.722;175.0546857;27.96;4.92;67.12;sandy clay loam;0.89;15.2;12.2;O;1;19.80;29.05;-2.439694991;34.83857403;YES;YES;NO;;0.034234491
CG;Wet;208;Mwantimba;Wet;Agriculture;3;Wet_Ag4;Wet_Ag4_CG3;Open;Rooibos;R344;2.153;1.903;5.51;1.798;1.476;1.325;1.243;8.531;1.137;03.02.2017;19.03.2017;44;0.578;0.661;175.0546857;17.96;4.92;77.12;sandy loam;2.02;7.9;7.9;O;1;22.20;27.45;-2.439599019;34.83841896;NO;NO;YES;;0.041846386
CG;Wet;209;Mwantimba;Wet;Pasture;2;Wet_P1;Wet_P1_CG2;Open;Rooibos;R271;2.283;2.033;5.51;1.921;1.754;1.603;1.477;9.060;1.343;03.02.2017;20.03.2017;45;0.430;0.578;175.3771051;31.21;11.38;57.41;sandy clay loam;1.73;5.13;5.13;O;1;24.50;24.4;-2.439645035;34.83836599;NO;NO;YES;;0.019078264
CG;Wet;210;Mwantimba;Wet;Pasture;4;Wet_P2;Wet_P2_CG4;Open;Rooibos;R340;2.213;1.963;5.51;1.855;1.620;1.469;1.390;10.542;1.243;03.02.2017;19.03.2017;44;0.494;0.612;175.0546857;33.96;8.92;57.12;sandy clay loam;2.07;15.2;12.2;O;1;22.40;28.4;-2.439694991;34.83857403;NO;NO;YES;;0.028562388
CG;Wet;211;Mwantimba;Wet;Pasture;1;Wet_P3;Wet_P3_CG1;Open;Rooibos;R381;2.235;1.985;5.51;1.876;1.528;1.377;1.236;10.113;1.111;03.02.2017;20.03.2017;45;0.608;0.764;175.3771051;39.96;12.92;47.12;sandy clay;1.65;13.8;17.4;O;1;16.85;23.95;-2.439403972;34.83840496;NO;NO;YES;;0.041910914
CG;Wet;215;Mwantimba;Wet;Pasture;3;Wet_P4;Wet_P4_CG3;Open;Rooibos;R93;2.171;1.921;5.51;1.815;1.583;1.433;1.350;7.237;1.252;03.02.2017;19.03.2017;44;0.489;0.563;175.3771051;27.96;4.92;67.12;sandy clay loam;1.04;7.9;7.9;O;1;22.45;27.45;-2.439599019;34.83841896;YES;NO;YES;;0.026901674
CG;Wet;212;Handajega;Wet;Wild;4;Wet_W1;Wet_W1_CG4;Open;Rooibos;R88;2.152;1.902;5.51;1.797;1.542;1.391;1.284;3.540;1.238;03.02.2017;19.03.2017;44;0.511;0.559;175.0546857;21.96;4.92;73.12;sandy clay loam;1.24;15.2;12.2;O;1;19.75;28.15;-2.439694991;34.83857403;NO;NO;YES;;0.021700344
CG;Wet;213;Handajega;Wet;Wild;3;Wet_W2;Wet_W2_CG3;Open;Rooibos;R383;2.234;1.984;5.51;1.875;1.587;1.436;1.354;4.714;1.291;03.02.2017;19.03.2017;44;0.548;0.584;175.0546857;23.96;4.92;71.12;sandy clay loam;3.31;7.9;7.9;O;1;19.45;29.2;-2.439694991;34.83857403;NO;NO;YES;;0.023322682
CG;Wet;214;Handajega;Wet;Wild;1;Wet_W3;Wet_W3_CG1;Open;Rooibos;R145;2.272;2.022;5.51;1.911;1.548;1.398;1.347;2.427;1.314;03.02.2017;20.03.2017;45;0.625;0.597;175.0546857;25.96;8.92;65.12;sandy clay loam;1.61;13.8;17.4;O;1;20.30;26.25;-2.439403972;34.83840496;NO;NO;NO;;0.024348945
CG;Wet;216;Handajega;Wet;Wild;2;Wet_W4;Wet_W4_CG2;Open;Rooibos;R241;2.168;1.918;5.51;1.812;1.535;1.384;1.296;21.520;1.017;03.02.2017;20.03.2017;45;0.534;0.795;175.3771051;25.96;8.92;65.12;sandy clay loam;1.70;5.13;5.13;O;1;20.65;25.05;-2.439645035;34.83836599;NO;YES;NO;;
CG;Wet;217;Seronera;Intermediate;Seronera;1;Local1;Local1_CG1;Open;Rooibos;R302;2.190;1.940;5.51;1.833;1.380;1.229;1.134;5.520;1.071;03.02.2017;20.03.2017;45;0.711;0.762;175.3771051;29.08;7.20;63.73;sandy clay loam;1.10;13.8;17.4;O;1;20.05;25.5;-2.439403972;34.83840496;NO;NO;YES;;0.055622014
CG;Wet;218;Seronera;Intermediate;Seronera;2;Local2;Local2_CG2;Open;Rooibos;R442;2.229;1.979;5.51;1.870;1.383;1.233;1.154;6.745;1.076;03.02.2017;20.03.2017;45;0.747;0.794;175.3771051;21.07;7.31;71.62;sandy clay loam;1.45;5.13;5.13;O;1;22.10;24.5;-2.439645035;34.83836599;NO;NO;YES;;0.05049253
CG;Wet;219;Seronera;Intermediate;Seronera;3;Local3;Local3_CG3;Open;Rooibos;R176;2.216;1.966;5.51;1.858;1.429;1.279;1.199;6.379;1.123;03.02.2017;19.03.2017;44;0.688;0.735;175.0546857;21.96;4.92;73.12;sandy clay loam;1.40;7.9;7.9;O;1;21.75;27.55;-2.439599019;34.83841896;NO;NO;YES;;0.038081986
CG;Wet;220;Seronera;Intermediate;Seronera;4;Local4;Local4_CG4;Open;Rooibos;R250;2.264;2.014;5.51;1.903;1.530;1.380;1.320;5.631;1.246;03.02.2017;19.03.2017;44;0.635;0.657;175.0546857;15.96;6.92;77.12;sandy loam;0.61;15.2;12.2;O;1;20.85;27.95;-2.439694991;34.83857403;NO;YES;NO;;0.027054912
Main;Wet;1;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T1;Exclosed;Green;G752;2.150;1.900;5.51;1.795;0.470;0.319;0.291;15.222;0.247;31.01.2017;24.03.2017;52;1.581;1.549;194.4383925;12.57;0.97;86.47;loamy sand;1.02;26.4;41;M;1;14.75;24.7;-3.397861;34.837608;NO;NO;NO;-0.008528327;
Main;Wet;2;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T2;Exclosed;Green;G737;1.841;1.591;5.51;1.503;0.579;0.428;0.387;8.134;0.356;31.01.2017;24.03.2017;52;1.163;1.148;194.4383925;12.57;0.97;86.47;loamy sand;2.02;22.4;39.8;M;1;13.10;24.9;-3.397879042;34.83753601;NO;NO;NO;0.123022385;
Main;Wet;3;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T3;Exclosed;Green;G661;2.063;1.813;5.51;1.713;;;;;;31.01.2017;25.03.2017;53;;;;12.57;0.97;86.47;loamy sand;3.02;;;;;14.65;24.7;-3.397874;34.837579;NO;NO;NO;;
Main;Wet;4;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T4;Exclosed;Green;G532;2.036;1.786;5.51;1.688;0.560;0.409;0.380;9.528;0.344;31.01.2017;24.03.2017;52;1.377;1.344;194.4383925;12.57;0.97;86.47;loamy sand;4.02;;;;;17.40;25.55;-3.39777804;34.83751204;NO;NO;NO;0.072808322;
Main;Wet;5;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T5;Exclosed;Green;G577;1.983;1.733;5.51;1.638;0.419;0.268;0.243;14.350;0.208;31.01.2017;24.03.2017;52;1.465;1.430;194.4383925;12.57;0.97;86.47;loamy sand;5.02;28.4;36.4;M;1;12.10;25.1;-3.397802012;34.83751204;NO;NO;NO;-0.021115342;
Main;Wet;6;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T6;Exclosed;Green;G634;2.020;1.770;5.51;1.673;0.601;0.451;0.412;9.663;0.372;31.01.2017;24.03.2017;52;1.320;1.301;194.4383925;12.57;0.97;86.47;loamy sand;6.02;32.4;31;M;1;13.45;25.1;-3.39773898;34.83750198;NO;NO;YES;0.101455938;
Main;Wet;7;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T7;Exclosed;Green;G665;2.090;1.840;5.51;1.739;0.564;0.413;0.374;10.695;0.334;31.01.2017;24.03.2017;52;1.427;1.405;194.4383925;12.57;0.97;86.47;loamy sand;7.02;36;43.4;M;1;9.85;26.2;-3.397763036;34.83760097;NO;NO;YES;0.064528592;
Main;Wet;8;Makao;Dry;Agriculture;1;Dry_Ag1;Dry_Ag1_T8;Exclosed;Green;G701;1.916;1.666;5.51;1.574;0.593;0.442;0.404;8.816;0.368;31.01.2017;24.03.2017;52;1.224;1.206;194.4383925;12.57;0.97;86.47;loamy sand;8.02;36;38.4;M;;10.60;25.5;-3.397732023;34.83756199;NO;NO;NO;0.116395236;
Main;Wet;9;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T1;Exclosed;Green;G476;2.121;1.871;5.51;1.768;0.665;0.514;0.469;18.056;0.384;31.01.2017;24.03.2017;52;1.357;1.384;194.4383925;21.13;3.09;75.78;sandy clay loam;0.46;10.8;28.4;M;0;14.50;24.4;-3.397829002;34.83701197;NO;NO;NO;0.09539645;
Main;Wet;10;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T2;Exclosed;Green;G606;1.921;1.671;5.51;1.579;0.635;0.485;0.442;10.417;0.396;31.01.2017;24.03.2017;52;1.186;1.183;194.4383925;21.13;3.09;75.78;sandy clay loam;1.46;16.8;30;M;0;14.65;24.3;-3.397811987;34.83696898;NO;NO;NO;0.139003578;
Main;Wet;11;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T3;Exclosed;Green;G523;2.142;1.892;5.51;1.788;0.631;0.481;0.438;9.573;0.396;31.01.2017;24.03.2017;52;1.412;1.392;194.4383925;21.13;3.09;75.78;sandy clay loam;2.46;11.4;24.4;M;0;21.10;24.05;-3.39779296;34.837103;NO;NO;NO;0.101044929;
Main;Wet;12;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T4;Exclosed;Green;G510;1.910;1.660;5.51;1.569;;;;;;31.01.2017;24.03.2017;52;;;;21.13;3.09;75.78;sandy clay loam;3.46;;;;;25.80;21.7;-3.397905026;34.83712303;NO;NO;NO;;
Main;Wet;13;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T5;Exclosed;Green;G241;2.018;1.768;5.51;1.671;0.521;0.370;0.335;17.873;0.275;31.01.2017;24.03.2017;52;1.398;1.395;194.4383925;21.13;3.09;75.78;sandy clay loam;4.46;11.4;31;M;0;20.80;23.4;-3.39790402;34.83702798;NO;NO;NO;0.028364811;
Main;Wet;14;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T6;Exclosed;Green;G503;1.981;1.731;5.51;1.636;0.501;0.350;0.318;12.970;0.277;31.01.2017;24.03.2017;52;1.381;1.359;194.4383925;21.13;3.09;75.78;sandy clay loam;5.46;28.4;42.4;M;0;15.70;24.1;-3.397854986;34.83687401;NO;NO;NO;0.033767197;
Main;Wet;15;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T7;Exclosed;Green;G685;1.981;1.731;5.51;1.636;0.722;0.571;0.520;22.716;0.402;31.01.2017;24.03.2017;52;1.160;1.234;194.4383925;21.13;3.09;75.78;sandy clay loam;6.46;15.8;30.4;M;0;23.90;23.95;-3.397806035;34.83702396;NO;NO;YES;0.132983106;
Main;Wet;16;Makao;Dry;Agriculture;2;Dry_Ag2;Dry_Ag2_T8;Exclosed;Green;G644;2.157;1.907;5.51;1.802;0.654;0.504;0.407;8.855;0.371;31.01.2017;24.03.2017;52;1.404;1.431;194.4383925;21.13;3.09;75.78;sandy clay loam;7.46;8;12.4;M;0;17.50;24.05;-3.397766976;34.83718104;NO;NO;YES;0.114805427;
Main;Wet;17;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T1;Exclosed;Green;G648;2.025;1.775;5.51;1.677;0.691;0.540;0.495;10.089;0.445;01.02.2017;24.03.2017;51;1.235;1.232;185.6300658;54.08;21.26;24.65;clay;1.84;;;;;35.90;21.35;-3.385409033;34.81890103;NO;NO;YES;0.156071578;
Main;Wet;18;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T2;Exclosed;Green;G573;2.002;1.752;5.51;1.656;0.721;0.570;0.487;14.100;0.419;01.02.2017;24.03.2017;51;1.182;1.237;185.6300658;54.08;21.26;24.65;clay;2.84;;;;;36.95;21.35;-3.385375002;34.81894;NO;NO;YES;0.163841146;
Main;Wet;19;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T3;Exclosed;Green;G639;2.191;1.941;5.51;1.834;0.892;0.741;0.680;16.617;0.567;01.02.2017;24.03.2017;51;1.200;1.267;185.6300658;54.08;21.26;24.65;clay;3.84;;;;;39.30;21.1;-3.385358993;34.81899197;NO;NO;NO;0.212651716;
Main;Wet;20;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T4;Exclosed;Green;G505;2.051;1.801;5.51;1.702;0.703;0.553;0.482;10.945;0.430;01.02.2017;24.03.2017;51;1.249;1.272;185.6300658;54.08;21.26;24.65;clay;4.84;;;;;40.05;21.35;-3.385396963;34.81897797;NO;NO;NO;0.155837088;
Main;Wet;21;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T5;Exclosed;Green;G721;1.991;1.741;5.51;1.645;0.667;0.517;0.465;10.416;0.417;01.02.2017;24.03.2017;51;1.224;1.229;185.6300658;54.08;21.26;24.65;clay;5.84;;;;;34.15;20.6;-3.385401992;34.81894604;NO;NO;NO;0.146569737;
Main;Wet;22;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T6;Exclosed;Green;G552;2.111;1.861;5.51;1.759;0.759;0.609;0.548;12.069;0.482;01.02.2017;24.03.2017;51;1.253;1.277;185.6300658;54.08;21.26;24.65;clay;6.84;;;;;34.55;21.5;-3.385447003;34.81894696;NO;NO;NO;0.173824994;
Main;Wet;23;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T7;Exclosed;Green;G456;2.117;1.867;5.51;1.764;0.726;0.576;0.518;5.479;0.490;01.02.2017;24.03.2017;51;1.292;1.275;185.6300658;54.08;21.26;24.65;clay;7.84;;;;;34.50;20.65;-3.385420013;34.81885602;NO;NO;NO;0.178670007;
Main;Wet;24;Makao;Dry;Agriculture;3;Dry_Ag3;Dry_Ag3_T8;Exclosed;Green;G421;2.052;1.802;5.51;1.703;0.670;0.519;0.464;10.958;0.413;01.02.2017;24.03.2017;51;1.283;1.290;185.6300658;54.08;21.26;24.65;clay;8.84;;;;;36.95;21.1;-3.385382965;34.81887798;NO;NO;NO;0.134918604;
Main;Wet;25;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T1;Exclosed;Green;G864;2.031;1.781;5.51;1.683;0.658;0.508;0.466;15.648;0.393;01.02.2017;24.03.2017;51;1.273;1.290;185.6300658;51.96;18.92;29.12;clay;1.85;;;;;36.85;21.35;-3.384912992;34.81889902;NO;NO;NO;0.114624826;
Main;Wet;26;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T2;Exclosed;Green;G506;1.908;1.658;5.51;1.567;0.676;0.525;0.476;8.561;0.435;01.02.2017;24.03.2017;51;1.133;1.131;185.6300658;51.96;18.92;29.12;clay;2.85;;;;;31.30;20.7;-3.384969;34.818908;NO;NO;NO;0.176454055;
Main;Wet;27;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T3;Exclosed;Green;G449;2.175;1.925;5.51;1.819;0.738;0.587;0.533;10.445;0.478;01.02.2017;24.03.2017;51;1.338;1.341;185.6300658;51.96;18.92;29.12;clay;3.85;;;;;28.90;21.4;-3.384935036;34.81894302;NO;NO;NO;0.155575133;
Main;Wet;28;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T4;Exclosed;Green;G502;1.929;1.679;5.51;1.587;0.610;0.459;0.415;10.161;0.373;01.02.2017;24.03.2017;51;1.220;1.214;185.6300658;51.96;18.92;29.12;clay;4.85;;;;;33.40;20.6;-3.385007037;34.81888896;NO;NO;NO;0.121024166;
Main;Wet;29;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T5;Exclosed;Green;G345;2.012;1.762;5.51;1.665;0.648;0.498;0.458;9.594;0.414;01.02.2017;24.03.2017;51;1.265;1.251;185.6300658;51.96;18.92;29.12;clay;5.85;;;;;28.40;21.05;-3.384948028;34.81885401;NO;NO;NO;0.133299738;
Main;Wet;30;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T6;Exclosed;Green;G500;2.083;1.833;5.51;1.732;0.619;0.469;0.423;10.953;0.376;01.02.2017;24.03.2017;51;1.365;1.356;185.6300658;51.96;18.92;29.12;clay;6.85;;;;;26.90;20.7;-3.38496496;34.81879097;NO;NO;NO;0.098402722;
Main;Wet;31;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T7;Exclosed;Green;G521;2.171;1.921;5.51;1.815;0.715;0.564;0.506;14.161;0.434;01.02.2017;24.03.2017;51;1.357;1.381;185.6300658;51.96;18.92;29.12;clay;7.85;;;;;33.00;20.95;-3.384840991;34.818839;NO;NO;YES;0.129212752;
Main;Wet;32;Makao;Dry;Agriculture;4;Dry_Ag4;Dry_Ag4_T8;Exclosed;Green;G201;2.237;1.987;5.51;1.878;;;0.484;7.293;0.449;01.02.2017;24.03.2017;51;;1.429;185.6300658;51.96;18.92;29.12;clay;8.85;;;;;32.85;20.9;-3.384901006;34.81897999;NO;NO;YES;;
Main;Wet;33;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T1;Exclosed;Green;G556;2.033;1.783;5.51;1.685;0.644;0.493;0.432;10.776;0.386;30.01.2017;26.03.2017;55;1.290;1.299;228.3243592;23.96;0.92;75.12;sandy clay loam;1.25;9.5;17.2;G;0;30.50;25.25;-3.409203999;34.85275101;NO;NO;YES;0.122667693;
Main;Wet;34;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T2;Exclosed;Green;G649;2.138;1.888;5.51;1.784;0.803;0.652;0.589;11.012;0.524;30.01.2017;26.03.2017;55;1.236;1.260;228.3243592;23.96;0.92;75.12;sandy clay loam;1.25;6.5;14.2;G;0;21.00;25.55;-3.409235012;34.85278202;NO;NO;YES;0.198588055;
Main;Wet;35;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T3;Exclosed;Green;G732;2.088;1.838;5.51;1.737;0.717;0.566;0.522;10.183;0.468;30.01.2017;26.03.2017;55;1.272;1.268;228.3243592;23.96;0.92;75.12;sandy clay loam;1.25;0.7;10.6;G;0;10.90;24.45;-3.409177009;34.85281899;NO;NO;YES;0.160218752;
Main;Wet;36;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T4;Exclosed;Green;G550;2.097;1.847;5.51;1.745;0.722;0.571;0.518;6.374;0.485;30.01.2017;26.03.2017;55;1.276;1.261;228.3243592;23.96;0.92;75.12;sandy clay loam;1.25;3.3;4.9;G;1;14.10;24.75;-3.40917198;34.85296098;NO;NO;YES;0.176390609;
Main;Wet;37;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T5;Exclosed;Green;G528;2.140;1.890;5.51;1.786;0.896;0.745;0.668;15.032;0.567;30.01.2017;26.03.2017;55;1.145;1.218;228.3243592;23.96;0.92;75.12;sandy clay loam;1.25;8.3;27.8;G;0;19.30;24.55;-3.409070978;34.85271203;NO;NO;YES;0.23352324;
Main;Wet;38;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T6;Exclosed;Green;G703;1.916;1.666;5.51;1.574;0.819;0.668;0.597;13.181;0.518;30.01.2017;26.03.2017;55;0.998;1.056;228.3243592;23.96;0.92;75.12;sandy clay loam;1.25;2;20.4;O;0;20.90;24.1;-3.409280023;34.85261296;NO;NO;YES;0.250121764;
Main;Wet;39;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T7;Exclosed;Green;G566;2.045;1.795;5.51;1.696;0.785;0.635;0.573;4.428;0.548;30.01.2017;26.03.2017;55;1.161;1.149;228.3243592;23.96;0.92;75.12;sandy clay loam;1.25;2.4;18;G;1;26.90;23.3;-3.40938597;34.85285503;NO;NO;YES;0.237012663;
Main;Wet;40;Makao;Dry;Pasture;1;Dry_P1;Dry_P1_T8;Exclosed;Green;G619;2.036;1.786;5.51;1.688;0.706;0.555;0.504;8.601;0.460;30.01.2017;26.03.2017;55;1.231;1.227;228.3243592;23.96;0.92;75.12;sandy clay loam;1.25;8.7;19.3;G;0;31.90;23.9;-3.409153959;34.85275503;NO;NO;YES;0.169577642;
Main;Wet;41;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T1;Exclosed;Green;G626;2.118;1.868;5.51;1.765;0.829;0.678;0.624;11.015;0.555;31.01.2017;26.03.2017;54;1.190;1.210;214.2628987;19.96;4.92;75.12;sandy loam;1.64;4;19.1;G;0;21.90;24.5;-3.408342004;34.85028304;NO;NO;YES;0.218517646;
Main;Wet;42;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T2;Exclosed;Green;G437;2.123;1.873;5.51;1.770;0.640;0.489;0.430;8.534;0.393;31.01.2017;26.03.2017;54;1.384;1.377;214.2628987;19.96;4.92;75.12;sandy loam;1.64;5.9;12.7;G;0;19.00;22.95;-3.408407969;34.85029503;NO;NO;NO;0.112727655;
Main;Wet;43;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T3;Exclosed;Green;G643;2.051;1.801;5.51;1.702;0.745;0.595;0.545;7.666;0.503;31.01.2017;26.03.2017;54;1.207;1.199;214.2628987;19.96;4.92;75.12;sandy loam;1.64;5;26.3;G;0;18.30;21.8;-3.408236979;34.85019;NO;NO;YES;0.195419876;
Main;Wet;44;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T4;Exclosed;Green;G283;1.866;1.616;5.51;1.527;0.808;0.658;0.607;10.544;0.543;31.01.2017;26.03.2017;54;0.959;0.984;214.2628987;19.96;4.92;75.12;sandy loam;1.64;2.6;39.2;G;0;20.60;22.65;-3.408152992;34.85016896;NO;NO;YES;0.269929529;
Main;Wet;45;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T5;Exclosed;Green;G602;2.103;1.853;5.51;1.751;0.774;0.623;0.568;5.929;0.535;31.01.2017;26.03.2017;54;1.230;1.216;214.2628987;19.96;4.92;75.12;sandy loam;1.64;2.3;9.3;O;0;24.40;22.15;-3.408178976;34.85051698;NO;NO;YES;0.210115024;
Main;Wet;46;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T6;Exclosed;Green;G427;1.896;1.646;5.51;1.555;;;;;;31.01.2017;26.03.2017;54;;;214.2628987;19.96;4.92;75.12;sandy loam;1.64;;;;;22.50;20.1;-3.408473013;34.85040198;NO;NO;NO;;
Main;Wet;47;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T7;Exclosed;Green;G512;2.094;1.844;5.51;1.742;0.775;0.624;0.565;8.212;0.518;31.01.2017;26.03.2017;54;1.220;1.224;214.2628987;19.96;4.92;75.12;sandy loam;1.64;5.2;5.2;G;0;23.70;22.6;-3.408481982;34.85002404;NO;NO;YES;0.202979428;
Main;Wet;48;Makao;Dry;Pasture;2;Dry_P2;Dry_P2_T8;Exclosed;Green;G299;2.011;1.761;5.51;1.664;0.881;0.730;0.669;7.466;0.619;31.01.2017;26.03.2017;54;1.031;1.045;214.2628987;19.96;4.92;75.12;sandy loam;1.64;7.3;27.2;M;0;21.80;21.65;-3.408199009;34.85025496;NO;NO;YES;0.294720307;
Main;Wet;49;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T1;Exclosed;Green;G739;2.050;1.800;5.51;1.701;0.875;0.724;0.657;16.487;0.549;31.01.2017;26.03.2017;54;1.076;1.152;214.2628987;21.96;8.92;69.12;sandy clay loam;1.75;10.4;36;M;1;26.20;26.55;-3.406225992;34.85055998;NO;NO;YES;0.234705988;
Main;Wet;50;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T2;Exclosed;Green;G559;2.085;1.835;5.51;1.734;;;;;;31.01.2017;26.03.2017;54;;;214.2628987;21.96;8.92;69.12;sandy clay loam;1.75;10;22.5;M;1;31.40;22.4;-3.40626304;34.85056601;NO;NO;NO;;
Main;Wet;51;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T3;Exclosed;Green;G856;1.937;1.687;5.51;1.594;0.776;0.625;0.567;9.596;0.513;31.01.2017;26.03.2017;54;1.062;1.081;214.2628987;21.96;8.92;69.12;sandy clay loam;1.75;3;18;O;0;20.20;27.4;-3.406392038;34.85069602;NO;NO;YES;0.233566998;
Main;Wet;52;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T4;Exclosed;Green;G599;2.076;1.826;5.51;1.725;0.882;0.731;0.648;14.286;0.556;31.01.2017;26.03.2017;54;1.095;1.170;214.2628987;21.96;8.92;69.12;sandy clay loam;1.75;13.4;67;M;1;29.80;25.8;-3.406157;34.850739;NO;NO;YES;0.243854517;
Main;Wet;53;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T5;Exclosed;Green;G683;2.118;1.868;5.51;1.765;;;;;;31.01.2017;26.03.2017;54;;;214.2628987;21.96;8.92;69.12;sandy clay loam;1.75;;;;;20.20;22.2;-3.406114;34.850596;NO;NO;NO;;
Main;Wet;54;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T6;Exclosed;Green;G288;1.983;1.733;5.51;1.638;;;;;;31.01.2017;26.03.2017;54;;;214.2628987;21.96;8.92;69.12;sandy clay loam;1.75;;;;;30.10;22.2;-3.406058019;34.85046602;NO;NO;NO;;
Main;Wet;55;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T7;Exclosed;Green;G616;1.978;1.728;5.51;1.633;0.932;0.781;0.680;25.928;0.504;31.01.2017;26.03.2017;54;0.947;1.129;214.2628987;21.96;8.92;69.12;sandy clay loam;1.75;15.8;45;M;1;33.00;25.9;-3.406138988;34.85057498;NO;NO;YES;0.233329154;
Main;Wet;56;Makao;Dry;Pasture;3;Dry_P3;Dry_P3_T8;Exclosed;Green;G557;2.120;1.870;5.51;1.767;0.744;0.593;0.535;11.235;0.475;31.01.2017;26.03.2017;54;1.277;1.292;214.2628987;21.96;8.92;69.12;sandy clay loam;1.75;15.4;30.8;M;0;29.50;27.6;-3.40629003;34.85044196;NO;NO;YES;0.166367806;
